timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,059',-92,106,16
'2023-08-26 12:23:17,151',-92,106,16
'2023-08-26 12:23:17,245',-92,106,16
'2023-08-26 12:23:17,339',-92,106,16
'2023-08-26 12:23:17,432',-92,106,16
'2023-08-26 12:23:17,526',-92,106,16
'2023-08-26 12:23:17,620',-92,106,16
'2023-08-26 12:23:17,714',-92,106,16
'2023-08-26 12:23:17,808',-93,106,16
'2023-08-26 12:23:17,900',-92,106,16
'2023-08-26 12:23:17,994',-92,106,16
'2023-08-26 12:23:18,088',-92,106,16
'2023-08-26 12:23:18,182',-93,106,16
'2023-08-26 12:23:18,277',-92,106,16
'2023-08-26 12:23:18,369',-92,106,16
'2023-08-26 12:23:18,463',-92,106,16
'2023-08-26 12:23:18,557',-92,106,16
'2023-08-26 12:23:18,745',-92,106,16
'2023-08-26 12:23:18,935',-92,106,16
'2023-08-26 12:23:19,026',-92,106,16
'2023-08-26 12:23:19,120',-92,106,16
'2023-08-26 12:23:19,214',-92,106,16
'2023-08-26 12:23:19,308',-92,106,16
'2023-08-26 12:23:19,402',-92,106,16
'2023-08-26 12:23:19,494',-92,106,16
'2023-08-26 12:23:19,589',-92,106,16
'2023-08-26 12:23:19,682',-92,106,16
'2023-08-26 12:23:19,776',-92,106,16
'2023-08-26 12:23:19,870',-93,106,16
'2023-08-26 12:23:19,963',-93,106,16
'2023-08-26 12:23:20,057',-92,106,16
'2023-08-26 12:23:20,152',-92,106,16
'2023-08-26 12:23:20,246',-92,106,16
'2023-08-26 12:23:20,338',-92,106,16
'2023-08-26 12:23:20,432',-92,106,16
'2023-08-26 12:23:20,526',-92,106,16
'2023-08-26 12:23:20,620',-92,106,16
'2023-08-26 12:23:20,714',-92,106,16
'2023-08-26 12:23:20,808',-92,106,16
'2023-08-26 12:23:20,901',-92,106,16
'2023-08-26 12:23:20,995',-92,106,16
'2023-08-26 12:23:21,089',-92,106,16
'2023-08-26 12:23:21,183',-92,106,16
'2023-08-26 12:23:21,277',-92,106,16
'2023-08-26 12:23:21,369',-92,106,16
'2023-08-26 12:23:21,464',-92,106,16
'2023-08-26 12:23:21,558',-92,106,16
'2023-08-26 12:23:21,652',-92,106,16
'2023-08-26 12:23:21,744',-92,106,16
'2023-08-26 12:23:21,838',-92,106,16
'2023-08-26 12:23:21,933',-92,106,16
'2023-08-26 12:23:22,026',-92,106,16
'2023-08-26 12:23:22,120',-92,106,16
'2023-08-26 12:23:22,213',-92,106,16
'2023-08-26 12:23:22,307',-92,106,16
'2023-08-26 12:23:22,401',-92,106,16
'2023-08-26 12:23:22,495',-92,106,16
'2023-08-26 12:23:22,589',-92,106,16
'2023-08-26 12:23:22,682',-92,106,16
'2023-08-26 12:23:22,776',-92,106,16
'2023-08-26 12:23:22,870',-92,106,16
'2023-08-26 12:23:22,964',-92,106,16
'2023-08-26 12:23:23,058',-92,106,16
'2023-08-26 12:23:23,151',-92,106,16
'2023-08-26 12:23:23,245',-92,106,16
'2023-08-26 12:23:23,339',-92,106,16
'2023-08-26 12:23:23,433',-92,106,16
'2023-08-26 12:23:23,527',-92,106,16
'2023-08-26 12:23:23,620',-92,106,16
'2023-08-26 12:23:23,714',-92,106,16
