timestamp,rssi,lqi,device_id
'2023-08-26 12:26:26,814',-99,73,27
'2023-08-26 12:26:27,094',-100,54,27
'2023-08-26 12:26:27,657',-99,63,27
'2023-08-26 12:26:27,751',-99,63,27
'2023-08-26 12:26:27,939',-99,63,27
'2023-08-26 12:26:28,314',-99,63,27
'2023-08-26 12:26:28,408',-100,63,27
'2023-08-26 12:26:28,595',-100,64,27
'2023-08-26 12:26:28,876',-99,64,27
'2023-08-26 12:26:28,970',-100,64,27
'2023-08-26 12:26:29,064',-99,64,27
'2023-08-26 12:26:29,720',-99,69,27
'2023-08-26 12:26:29,907',-99,69,27
'2023-08-26 12:26:30,095',-99,56,27
'2023-08-26 12:26:30,845',-99,66,27
'2023-08-26 12:26:31,033',-99,66,27
'2023-08-26 12:26:31,313',-99,70,27
'2023-08-26 12:26:31,407',-99,70,27
'2023-08-26 12:26:31,501',-100,70,27
'2023-08-26 12:26:31,595',-99,70,27
'2023-08-26 12:26:31,690',-100,70,27
'2023-08-26 12:26:32,063',-99,70,27
'2023-08-26 12:26:32,532',-99,63,27
'2023-08-26 12:26:32,626',-99,63,27
'2023-08-26 12:26:32,814',-99,63,27
'2023-08-26 12:26:33,001',-99,63,27
'2023-08-26 12:26:33,564',-99,63,27
'2023-08-26 12:26:33,751',-99,66,27
'2023-08-26 12:26:33,845',-99,66,27
'2023-08-26 12:26:34,408',-99,71,27
'2023-08-26 12:26:34,595',-100,65,27
'2023-08-26 12:26:34,688',-99,65,27
'2023-08-26 12:26:34,782',-99,65,27
'2023-08-26 12:26:35,251',-99,70,27
'2023-08-26 12:26:35,439',-100,70,27
'2023-08-26 12:26:35,533',-100,70,27
'2023-08-26 12:26:35,813',-100,65,27
'2023-08-26 12:26:35,907',-100,65,27
'2023-08-26 12:26:47,801',-89,106,27
'2023-08-26 12:26:47,895',-89,106,27
'2023-08-26 12:26:47,988',-89,106,27
'2023-08-26 12:26:48,082',-89,106,27
'2023-08-26 12:26:48,176',-89,106,27
'2023-08-26 12:26:48,270',-89,106,27
'2023-08-26 12:26:48,364',-89,106,27
'2023-08-26 12:26:48,457',-89,106,27
'2023-08-26 12:26:48,551',-89,106,27
'2023-08-26 12:26:48,645',-89,106,27
'2023-08-26 12:26:48,739',-89,106,27
'2023-08-26 12:26:48,833',-89,106,27
'2023-08-26 12:26:48,925',-89,106,27
'2023-08-26 12:26:49,020',-89,106,27
'2023-08-26 12:26:49,114',-89,106,27
'2023-08-26 12:26:49,301',-90,106,27
'2023-08-26 12:26:49,394',-89,106,27
'2023-08-26 12:26:49,489',-89,106,27
'2023-08-26 12:26:49,582',-89,106,27
'2023-08-26 12:26:49,676',-89,106,27
'2023-08-26 12:26:49,770',-89,106,27
'2023-08-26 12:26:49,863',-89,106,27
'2023-08-26 12:26:49,957',-89,106,27
'2023-08-26 12:26:50,051',-89,106,27
'2023-08-26 12:26:50,145',-89,106,27
'2023-08-26 12:26:50,239',-89,106,27
'2023-08-26 12:26:50,332',-89,106,27
'2023-08-26 12:26:50,426',-89,106,27
'2023-08-26 12:26:50,520',-89,106,27
'2023-08-26 12:26:50,614',-89,106,27
'2023-08-26 12:26:50,708',-90,106,27
'2023-08-26 12:26:50,801',-89,106,27
'2023-08-26 12:26:50,895',-89,106,27
'2023-08-26 12:26:50,989',-89,106,27
'2023-08-26 12:26:51,083',-89,106,27
'2023-08-26 12:26:51,177',-89,106,27
'2023-08-26 12:26:51,363',-89,107,27
'2023-08-26 12:26:51,457',-90,107,27
'2023-08-26 12:26:51,551',-89,107,27
'2023-08-26 12:26:51,645',-89,107,27
'2023-08-26 12:26:51,739',-89,107,27
'2023-08-26 12:26:51,832',-89,107,27
'2023-08-26 12:26:51,926',-89,107,27
'2023-08-26 12:26:52,020',-89,107,27
'2023-08-26 12:26:52,114',-89,107,27
'2023-08-26 12:26:52,208',-89,107,27
'2023-08-26 12:26:52,301',-88,107,27
'2023-08-26 12:26:52,395',-89,107,27
'2023-08-26 12:26:52,489',-89,107,27
'2023-08-26 12:26:52,583',-90,107,27
'2023-08-26 12:26:52,675',-89,107,27
'2023-08-26 12:26:52,863',-89,107,27
'2023-08-26 12:26:52,957',-90,107,27
'2023-08-26 12:26:53,051',-89,107,27
'2023-08-26 12:26:53,145',-89,107,27
'2023-08-26 12:26:53,238',-89,107,27
'2023-08-26 12:26:53,332',-89,107,27
'2023-08-26 12:26:53,426',-89,107,27
'2023-08-26 12:26:53,521',-89,107,27
'2023-08-26 12:26:53,614',-89,107,27
'2023-08-26 12:26:53,707',-88,107,27
'2023-08-26 12:26:53,801',-89,107,27
'2023-08-26 12:26:53,895',-89,107,27
'2023-08-26 12:26:53,989',-89,107,27
'2023-08-26 12:26:54,083',-89,107,27
'2023-08-26 12:26:54,175',-90,107,27
'2023-08-26 12:26:54,269',-89,107,27
'2023-08-26 12:26:54,364',-89,107,27
'2023-08-26 12:26:54,458',-89,107,27
'2023-08-26 12:26:54,646',-89,107,27
