timestamp,rssi,lqi,device_id
'2023-08-26 12:26:47,800',-91,105,24
'2023-08-26 12:26:47,895',-91,105,24
'2023-08-26 12:26:47,989',-91,105,24
'2023-08-26 12:26:48,081',-91,105,24
'2023-08-26 12:26:48,176',-91,105,24
'2023-08-26 12:26:48,270',-91,105,24
'2023-08-26 12:26:48,364',-91,105,24
'2023-08-26 12:26:48,458',-91,105,24
'2023-08-26 12:26:48,550',-91,105,24
'2023-08-26 12:26:48,644',-91,105,24
'2023-08-26 12:26:48,738',-91,105,24
'2023-08-26 12:26:48,833',-91,105,24
'2023-08-26 12:26:48,926',-92,105,24
'2023-08-26 12:26:49,019',-91,105,24
'2023-08-26 12:26:49,114',-92,105,24
'2023-08-26 12:26:49,301',-91,105,24
'2023-08-26 12:26:49,395',-91,105,24
'2023-08-26 12:26:49,488',-91,105,24
'2023-08-26 12:26:49,582',-91,105,24
'2023-08-26 12:26:49,676',-91,105,24
'2023-08-26 12:26:49,770',-91,105,24
'2023-08-26 12:26:49,864',-91,105,24
'2023-08-26 12:26:49,957',-91,105,24
'2023-08-26 12:26:50,051',-91,105,24
'2023-08-26 12:26:50,145',-91,105,24
'2023-08-26 12:26:50,239',-91,105,24
'2023-08-26 12:26:50,333',-91,105,24
'2023-08-26 12:26:50,425',-91,105,24
'2023-08-26 12:26:50,520',-92,105,24
'2023-08-26 12:26:50,614',-91,105,24
'2023-08-26 12:26:50,708',-91,105,24
'2023-08-26 12:26:50,802',-91,105,24
'2023-08-26 12:26:50,894',-91,105,24
'2023-08-26 12:26:50,989',-91,105,24
'2023-08-26 12:26:51,083',-91,105,24
'2023-08-26 12:26:51,176',-91,105,24
'2023-08-26 12:26:51,363',-91,106,24
'2023-08-26 12:26:51,457',-91,106,24
'2023-08-26 12:26:51,551',-91,106,24
'2023-08-26 12:26:51,645',-91,106,24
'2023-08-26 12:26:51,739',-91,106,24
'2023-08-26 12:26:51,832',-91,106,24
'2023-08-26 12:26:51,926',-91,106,24
'2023-08-26 12:26:52,020',-91,106,24
'2023-08-26 12:26:52,114',-91,106,24
'2023-08-26 12:26:52,208',-91,106,24
'2023-08-26 12:26:52,301',-91,106,24
'2023-08-26 12:26:52,394',-91,106,24
'2023-08-26 12:26:52,489',-91,106,24
'2023-08-26 12:26:52,583',-91,106,24
'2023-08-26 12:26:52,677',-91,106,24
'2023-08-26 12:26:52,863',-91,106,24
'2023-08-26 12:26:52,957',-91,106,24
'2023-08-26 12:26:53,051',-91,106,24
'2023-08-26 12:26:53,145',-91,106,24
'2023-08-26 12:26:53,239',-91,106,24
'2023-08-26 12:26:53,332',-91,106,24
'2023-08-26 12:26:53,426',-91,106,24
'2023-08-26 12:26:53,521',-91,106,24
'2023-08-26 12:26:53,614',-91,106,24
'2023-08-26 12:26:53,708',-91,106,24
'2023-08-26 12:26:53,801',-91,106,24
'2023-08-26 12:26:53,895',-91,106,24
'2023-08-26 12:26:53,989',-91,106,24
'2023-08-26 12:26:54,083',-91,106,24
'2023-08-26 12:26:54,177',-91,106,24
'2023-08-26 12:26:54,269',-91,106,24
'2023-08-26 12:26:54,363',-92,106,24
'2023-08-26 12:26:54,457',-91,106,24
'2023-08-26 12:26:54,646',-91,106,24
'2023-08-26 12:26:54,738',-91,106,24
'2023-08-26 12:26:54,832',-91,106,24
'2023-08-26 12:26:54,926',-91,106,24
'2023-08-26 12:26:55,020',-91,106,24
'2023-08-26 12:26:55,114',-91,106,24
'2023-08-26 12:26:55,207',-91,106,24
'2023-08-26 12:26:55,301',-91,106,24
'2023-08-26 12:26:55,395',-91,106,24
'2023-08-26 12:26:55,489',-91,106,24
'2023-08-26 12:26:55,583',-91,106,24
'2023-08-26 12:26:55,676',-91,106,24
'2023-08-26 12:26:55,770',-91,106,24
'2023-08-26 12:26:55,864',-91,106,24
'2023-08-26 12:26:55,958',-91,106,24
'2023-08-26 12:26:56,051',-91,106,24
'2023-08-26 12:26:56,144',-91,106,24
'2023-08-26 12:26:56,238',-91,106,24
'2023-08-26 12:26:56,332',-91,106,24
'2023-08-26 12:26:56,426',-91,106,24
'2023-08-26 12:26:56,519',-91,106,24
'2023-08-26 12:26:56,613',-91,106,24
'2023-08-26 12:26:56,707',-91,106,24
