timestamp,rssi,lqi,device_id
'2023-08-26 12:28:22,514',-101,74,110
'2023-08-26 12:28:22,601',-101,74,110
'2023-08-26 12:28:22,695',-101,74,110
'2023-08-26 12:28:22,789',-101,74,110
'2023-08-26 12:28:22,883',-101,74,110
'2023-08-26 12:28:22,977',-101,74,110
'2023-08-26 12:28:23,164',-102,75,110
'2023-08-26 12:28:23,258',-101,75,110
'2023-08-26 12:28:23,351',-102,75,110
'2023-08-26 12:28:23,446',-101,75,110
'2023-08-26 12:28:23,539',-101,75,110
'2023-08-26 12:28:23,632',-102,75,110
'2023-08-26 12:28:23,726',-101,75,110
'2023-08-26 12:28:23,914',-101,69,110
'2023-08-26 12:28:24,008',-101,69,110
'2023-08-26 12:28:24,102',-101,69,110
'2023-08-26 12:28:24,195',-101,69,110
'2023-08-26 12:28:24,289',-102,69,110
'2023-08-26 12:28:24,383',-102,69,110
'2023-08-26 12:28:24,477',-101,69,110
'2023-08-26 12:28:24,571',-101,69,110
'2023-08-26 12:28:24,757',-101,77,110
'2023-08-26 12:28:24,852',-102,77,110
'2023-08-26 12:28:25,039',-101,77,110
'2023-08-26 12:28:25,133',-102,77,110
'2023-08-26 12:28:25,321',-101,79,110
'2023-08-26 12:28:25,413',-101,79,110
'2023-08-26 12:28:25,789',-101,71,110
'2023-08-26 12:28:25,883',-101,71,110
'2023-08-26 12:28:25,977',-101,71,110
'2023-08-26 12:28:26,069',-101,71,110
'2023-08-26 12:28:26,164',-101,71,110
'2023-08-26 12:28:26,258',-101,71,110
'2023-08-26 12:28:26,352',-101,71,110
'2023-08-26 12:28:26,446',-101,71,110
'2023-08-26 12:28:26,633',-101,76,110
'2023-08-26 12:28:26,727',-101,76,110
'2023-08-26 12:28:26,820',-101,76,110
'2023-08-26 12:28:27,008',-101,72,110
'2023-08-26 12:28:27,196',-101,84,110
'2023-08-26 12:28:27,289',-101,84,110
'2023-08-26 12:28:27,383',-102,84,110
'2023-08-26 12:28:27,476',-102,84,110
'2023-08-26 12:28:27,665',-101,64,110
'2023-08-26 12:28:27,757',-101,64,110
'2023-08-26 12:28:27,851',-101,64,110
'2023-08-26 12:28:28,039',-101,64,110
'2023-08-26 12:28:28,133',-101,64,110
'2023-08-26 12:28:28,227',-101,64,110
'2023-08-26 12:28:28,319',-101,64,110
'2023-08-26 12:28:28,507',-101,82,110
'2023-08-26 12:28:28,695',-101,82,110
