timestamp,rssi,lqi,device_id
'2023-08-26 12:23:17,058',-92,107,13
'2023-08-26 12:23:17,150',-91,107,13
'2023-08-26 12:23:17,244',-92,107,13
'2023-08-26 12:23:17,338',-91,107,13
'2023-08-26 12:23:17,433',-91,107,13
'2023-08-26 12:23:17,527',-92,107,13
'2023-08-26 12:23:17,619',-92,107,13
'2023-08-26 12:23:17,713',-91,107,13
'2023-08-26 12:23:17,807',-91,107,13
'2023-08-26 12:23:17,902',-91,107,13
'2023-08-26 12:23:17,996',-91,107,13
'2023-08-26 12:23:18,088',-92,107,13
'2023-08-26 12:23:18,182',-91,107,13
'2023-08-26 12:23:18,276',-91,107,13
'2023-08-26 12:23:18,370',-91,107,13
'2023-08-26 12:23:18,463',-91,107,13
'2023-08-26 12:23:18,557',-91,107,13
'2023-08-26 12:23:18,745',-92,107,13
'2023-08-26 12:23:18,934',-91,107,13
'2023-08-26 12:23:19,027',-91,107,13
'2023-08-26 12:23:19,119',-92,107,13
'2023-08-26 12:23:19,213',-91,107,13
'2023-08-26 12:23:19,307',-91,107,13
'2023-08-26 12:23:19,401',-92,107,13
'2023-08-26 12:23:19,495',-91,107,13
'2023-08-26 12:23:19,589',-92,107,13
'2023-08-26 12:23:19,683',-91,107,13
'2023-08-26 12:23:19,870',-91,107,13
'2023-08-26 12:23:19,964',-91,107,13
'2023-08-26 12:23:20,057',-91,107,13
'2023-08-26 12:23:20,151',-91,107,13
'2023-08-26 12:23:20,245',-91,107,13
'2023-08-26 12:23:20,339',-92,107,13
'2023-08-26 12:23:20,433',-91,107,13
'2023-08-26 12:23:20,526',-91,107,13
'2023-08-26 12:23:20,620',-91,107,13
'2023-08-26 12:23:20,713',-91,107,13
'2023-08-26 12:23:20,808',-91,107,13
'2023-08-26 12:23:20,902',-92,107,13
'2023-08-26 12:23:20,994',-92,107,13
'2023-08-26 12:23:21,089',-91,107,13
'2023-08-26 12:23:21,182',-91,107,13
'2023-08-26 12:23:21,276',-91,107,13
'2023-08-26 12:23:21,370',-92,107,13
'2023-08-26 12:23:21,463',-92,107,13
'2023-08-26 12:23:21,651',-91,107,13
'2023-08-26 12:23:21,745',-91,107,13
'2023-08-26 12:23:21,839',-92,107,13
'2023-08-26 12:23:21,932',-92,107,13
'2023-08-26 12:23:22,026',-91,107,13
'2023-08-26 12:23:22,214',-91,107,13
'2023-08-26 12:23:22,308',-91,107,13
'2023-08-26 12:23:22,402',-91,107,13
'2023-08-26 12:23:22,494',-91,107,13
'2023-08-26 12:23:22,588',-91,107,13
'2023-08-26 12:23:22,683',-91,107,13
'2023-08-26 12:23:22,777',-91,107,13
'2023-08-26 12:23:22,871',-92,107,13
'2023-08-26 12:23:22,963',-91,107,13
'2023-08-26 12:23:23,057',-91,107,13
'2023-08-26 12:23:23,152',-91,107,13
'2023-08-26 12:23:23,245',-91,107,13
'2023-08-26 12:23:23,338',-91,107,13
'2023-08-26 12:23:23,526',-92,107,13
'2023-08-26 12:23:23,620',-91,107,13
'2023-08-26 12:23:23,714',-92,107,13
'2023-08-26 12:23:23,808',-91,107,13
'2023-08-26 12:23:23,901',-91,107,13
'2023-08-26 12:23:23,995',-91,107,13
'2023-08-26 12:23:24,089',-91,107,13
'2023-08-26 12:23:24,183',-91,107,13
'2023-08-26 12:23:24,277',-91,107,13
'2023-08-26 12:23:24,369',-91,107,13
'2023-08-26 12:23:24,463',-92,107,13
'2023-08-26 12:23:24,558',-91,107,13
'2023-08-26 12:23:24,652',-91,107,13
'2023-08-26 12:23:24,746',-91,107,13
'2023-08-26 12:23:24,838',-91,107,13
'2023-08-26 12:23:24,933',-91,107,13
'2023-08-26 12:23:25,027',-91,107,13
'2023-08-26 12:23:25,121',-92,107,13
'2023-08-26 12:23:25,213',-91,107,13
'2023-08-26 12:23:25,308',-91,107,13
'2023-08-26 12:23:25,402',-91,107,13
'2023-08-26 12:23:25,496',-91,107,13
'2023-08-26 12:23:25,590',-91,107,13
'2023-08-26 12:23:25,682',-91,107,13
'2023-08-26 12:23:25,777',-91,107,13
'2023-08-26 12:23:25,871',-92,107,13
'2023-08-26 12:23:25,964',-91,107,13
'2023-08-26 12:23:26,058',-91,107,13
'2023-08-26 12:23:26,151',-91,107,13
'2023-08-26 12:23:26,245',-91,107,13
'2023-08-26 12:23:26,340',-91,107,13
'2023-08-26 12:23:27,608',-99,107,13
'2023-08-26 12:23:27,697',-99,107,13
'2023-08-26 12:23:27,791',-99,107,13
'2023-08-26 12:23:28,073',-99,75,13
'2023-08-26 12:23:28,260',-99,75,13
'2023-08-26 12:23:28,448',-99,65,13
'2023-08-26 12:23:28,540',-99,65,13
'2023-08-26 12:23:28,729',-99,65,13
'2023-08-26 12:23:28,823',-99,65,13
'2023-08-26 12:23:29,023',-99,77,13
'2023-08-26 12:23:29,198',-99,77,13
'2023-08-26 12:23:29,291',-99,77,13
'2023-08-26 12:23:29,572',-99,77,13
'2023-08-26 12:23:29,666',-99,77,13
'2023-08-26 12:23:29,760',-99,77,13
'2023-08-26 12:23:29,948',-99,70,13
'2023-08-26 12:23:30,041',-99,70,13
'2023-08-26 12:23:30,135',-99,70,13
