timestamp,rssi,lqi,device_id
'2023-08-26 12:28:11,959',-100,27,104
'2023-08-26 12:28:12,047',-101,27,104
'2023-08-26 12:28:12,140',-100,27,104
'2023-08-26 12:28:12,234',-100,27,104
'2023-08-26 12:28:12,328',-100,27,104
'2023-08-26 12:28:12,421',-101,27,104
'2023-08-26 12:28:12,515',-100,27,104
'2023-08-26 12:28:12,609',-100,27,104
'2023-08-26 12:28:12,703',-100,27,104
'2023-08-26 12:28:12,798',-100,27,104
'2023-08-26 12:28:12,891',-100,27,104
'2023-08-26 12:28:12,984',-100,27,104
'2023-08-26 12:28:13,078',-100,27,104
'2023-08-26 12:28:13,172',-100,27,104
'2023-08-26 12:28:13,266',-100,27,104
'2023-08-26 12:28:13,359',-100,27,104
'2023-08-26 12:28:13,453',-100,27,104
'2023-08-26 12:28:13,547',-100,27,104
'2023-08-26 12:28:13,641',-100,27,104
'2023-08-26 12:28:13,735',-100,27,104
'2023-08-26 12:28:13,829',-100,27,104
'2023-08-26 12:28:13,922',-100,27,104
'2023-08-26 12:28:14,015',-100,27,104
'2023-08-26 12:28:14,110',-100,27,104
'2023-08-26 12:28:14,203',-100,27,104
'2023-08-26 12:28:14,297',-100,27,104
'2023-08-26 12:28:14,390',-100,27,104
'2023-08-26 12:28:14,484',-100,27,104
'2023-08-26 12:28:14,580',-100,27,104
'2023-08-26 12:28:14,672',-100,27,104
'2023-08-26 12:28:14,766',-100,27,104
'2023-08-26 12:28:14,859',-100,27,104
'2023-08-26 12:28:14,953',-100,27,104
'2023-08-26 12:28:15,047',-101,27,104
'2023-08-26 12:28:15,141',-100,27,104
'2023-08-26 12:28:15,234',-100,27,104
'2023-08-26 12:28:15,328',-100,27,104
'2023-08-26 12:28:15,422',-100,27,104
'2023-08-26 12:28:15,516',-100,27,104
'2023-08-26 12:28:15,609',-100,27,104
'2023-08-26 12:28:15,703',-100,27,104
'2023-08-26 12:28:15,797',-100,27,104
'2023-08-26 12:28:15,891',-100,27,104
'2023-08-26 12:28:15,985',-100,27,104
'2023-08-26 12:28:16,078',-100,27,104
'2023-08-26 12:28:16,172',-100,27,104
'2023-08-26 12:28:16,266',-100,27,104
'2023-08-26 12:28:16,359',-100,27,104
'2023-08-26 12:28:16,453',-100,27,104
'2023-08-26 12:28:16,547',-101,27,104
'2023-08-26 12:28:16,641',-100,27,104
'2023-08-26 12:28:16,734',-100,27,104
'2023-08-26 12:28:16,828',-100,27,104
'2023-08-26 12:28:16,922',-100,27,104
'2023-08-26 12:28:17,016',-100,27,104
'2023-08-26 12:28:17,109',-100,27,104
'2023-08-26 12:28:17,203',-100,27,104
'2023-08-26 12:28:17,297',-100,27,104
'2023-08-26 12:28:17,391',-100,27,104
'2023-08-26 12:28:17,484',-100,27,104
'2023-08-26 12:28:17,578',-100,27,104
'2023-08-26 12:28:17,672',-100,27,104
'2023-08-26 12:28:17,766',-100,27,104
'2023-08-26 12:28:17,859',-100,27,104
'2023-08-26 12:28:17,953',-100,27,104
'2023-08-26 12:28:18,047',-100,27,104
'2023-08-26 12:28:18,141',-100,27,104
'2023-08-26 12:28:18,234',-100,27,104
'2023-08-26 12:28:18,329',-100,27,104
'2023-08-26 12:28:18,422',-100,27,104
'2023-08-26 12:28:18,516',-100,27,104
'2023-08-26 12:28:18,609',-100,27,104
'2023-08-26 12:28:18,797',-100,82,104
'2023-08-26 12:28:18,891',-101,82,104
'2023-08-26 12:28:18,985',-100,82,104
'2023-08-26 12:28:19,079',-100,82,104
'2023-08-26 12:28:19,172',-100,82,104
'2023-08-26 12:28:19,265',-100,82,104
'2023-08-26 12:28:19,360',-101,82,104
'2023-08-26 12:28:19,453',-100,82,104
'2023-08-26 12:28:19,547',-100,82,104
'2023-08-26 12:28:19,641',-100,82,104
'2023-08-26 12:28:19,734',-100,82,104
'2023-08-26 12:28:19,828',-100,82,104
'2023-08-26 12:28:19,922',-100,82,104
'2023-08-26 12:28:20,016',-100,82,104
'2023-08-26 12:28:20,109',-100,82,104
'2023-08-26 12:28:20,203',-100,82,104
'2023-08-26 12:28:20,297',-100,82,104
'2023-08-26 12:28:20,391',-100,82,104
'2023-08-26 12:28:20,484',-100,82,104
'2023-08-26 12:28:20,578',-100,82,104
'2023-08-26 12:28:20,673',-100,82,104
'2023-08-26 12:28:20,766',-100,82,104
'2023-08-26 12:28:20,859',-100,82,104
'2023-08-26 12:28:20,954',-100,82,104
'2023-08-26 12:28:21,047',-100,82,104
'2023-08-26 12:28:21,141',-100,82,104
'2023-08-26 12:28:21,236',-100,82,104
'2023-08-26 12:28:22,513',-98,82,104
'2023-08-26 12:28:22,514',-100,32,105
'2023-08-26 12:28:22,601',-98,82,104
'2023-08-26 12:28:22,601',-100,32,105
'2023-08-26 12:28:22,695',-98,82,104
'2023-08-26 12:28:22,695',-99,32,105
'2023-08-26 12:28:22,789',-98,82,104
'2023-08-26 12:28:22,790',-99,32,105
