timestamp,rssi,lqi,device_id
'2023-08-26 12:32:56,385',-97,44,124
'2023-08-26 12:32:56,472',-97,44,124
'2023-08-26 12:32:56,566',-97,44,124
'2023-08-26 12:32:56,660',-97,44,124
'2023-08-26 12:32:56,754',-97,44,124
'2023-08-26 12:32:56,848',-97,44,124
'2023-08-26 12:32:56,941',-97,44,124
'2023-08-26 12:32:57,035',-97,44,124
'2023-08-26 12:32:57,223',-97,89,124
'2023-08-26 12:32:57,317',-97,89,124
'2023-08-26 12:32:57,411',-97,89,124
'2023-08-26 12:32:57,505',-97,89,124
'2023-08-26 12:32:57,597',-97,89,124
'2023-08-26 12:32:57,692',-97,89,124
'2023-08-26 12:32:57,785',-97,89,124
'2023-08-26 12:32:57,879',-97,89,124
'2023-08-26 12:32:57,973',-97,89,124
'2023-08-26 12:32:58,066',-97,89,124
'2023-08-26 12:32:58,161',-97,89,124
'2023-08-26 12:32:58,254',-97,89,124
'2023-08-26 12:32:58,348',-97,89,124
'2023-08-26 12:32:58,442',-97,89,124
'2023-08-26 12:32:58,535',-97,89,124
'2023-08-26 12:32:58,629',-97,89,124
'2023-08-26 12:32:58,723',-97,89,124
'2023-08-26 12:32:58,817',-97,89,124
'2023-08-26 12:32:59,005',-97,91,124
'2023-08-26 12:32:59,097',-97,91,124
'2023-08-26 12:32:59,192',-97,91,124
'2023-08-26 12:32:59,285',-97,91,124
'2023-08-26 12:32:59,380',-97,91,124
'2023-08-26 12:32:59,473',-97,91,124
'2023-08-26 12:32:59,566',-97,91,124
'2023-08-26 12:32:59,660',-97,91,124
'2023-08-26 12:32:59,754',-97,91,124
'2023-08-26 12:32:59,848',-97,91,124
'2023-08-26 12:32:59,942',-96,91,124
'2023-08-26 12:33:00,035',-97,91,124
'2023-08-26 12:33:00,129',-97,91,124
'2023-08-26 12:33:00,223',-97,91,124
'2023-08-26 12:33:00,317',-97,91,124
'2023-08-26 12:33:00,411',-97,91,124
'2023-08-26 12:33:00,504',-97,91,124
'2023-08-26 12:33:00,598',-97,91,124
'2023-08-26 12:33:00,692',-97,91,124
'2023-08-26 12:33:00,786',-97,91,124
'2023-08-26 12:33:00,879',-97,91,124
'2023-08-26 12:33:00,973',-97,91,124
'2023-08-26 12:33:01,067',-97,91,124
'2023-08-26 12:33:01,161',-97,91,124
'2023-08-26 12:33:01,254',-97,91,124
'2023-08-26 12:33:01,348',-97,91,124
'2023-08-26 12:33:01,442',-97,91,124
'2023-08-26 12:33:01,536',-97,91,124
'2023-08-26 12:33:01,629',-97,91,124
'2023-08-26 12:33:01,722',-97,91,124
'2023-08-26 12:33:01,817',-97,91,124
'2023-08-26 12:33:01,911',-97,91,124
'2023-08-26 12:33:02,005',-97,91,124
'2023-08-26 12:33:02,097',-97,91,124
'2023-08-26 12:33:02,191',-97,91,124
'2023-08-26 12:33:02,286',-97,91,124
'2023-08-26 12:33:02,380',-97,91,124
'2023-08-26 12:33:02,472',-97,91,124
'2023-08-26 12:33:02,566',-97,91,124
'2023-08-26 12:33:02,660',-97,91,124
'2023-08-26 12:33:02,754',-97,91,124
'2023-08-26 12:33:02,848',-97,91,124
'2023-08-26 12:33:02,941',-97,91,124
'2023-08-26 12:33:03,035',-97,91,124
'2023-08-26 12:33:03,129',-97,91,124
'2023-08-26 12:33:03,223',-97,91,124
'2023-08-26 12:33:03,317',-97,91,124
'2023-08-26 12:33:03,410',-97,91,124
'2023-08-26 12:33:03,504',-97,91,124
'2023-08-26 12:33:03,598',-97,91,124
'2023-08-26 12:33:03,692',-97,91,124
'2023-08-26 12:33:03,786',-97,91,124
'2023-08-26 12:33:03,879',-97,91,124
'2023-08-26 12:33:03,973',-97,91,124
'2023-08-26 12:33:04,067',-97,91,124
'2023-08-26 12:33:04,161',-97,91,124
'2023-08-26 12:33:04,254',-97,91,124
'2023-08-26 12:33:04,348',-97,91,124
'2023-08-26 12:33:04,442',-97,91,124
'2023-08-26 12:33:04,536',-97,91,124
'2023-08-26 12:33:04,629',-97,91,124
'2023-08-26 12:33:04,723',-97,91,124
'2023-08-26 12:33:04,817',-97,91,124
'2023-08-26 12:33:04,911',-97,91,124
'2023-08-26 12:33:05,004',-97,91,124
'2023-08-26 12:33:05,098',-97,91,124
'2023-08-26 12:33:05,192',-97,91,124
'2023-08-26 12:33:05,286',-97,91,124
'2023-08-26 12:33:05,379',-97,91,124
'2023-08-26 12:33:05,473',-97,91,124
'2023-08-26 12:33:05,567',-97,91,124
'2023-08-26 12:33:05,661',-97,91,124
'2023-08-26 12:33:06,939',-85,91,124
'2023-08-26 12:33:06,939',-101,73,126
'2023-08-26 12:33:07,031',-84,91,124
'2023-08-26 12:33:07,124',-85,91,124
'2023-08-26 12:33:07,124',-100,68,126
'2023-08-26 12:33:07,217',-85,91,124
'2023-08-26 12:33:07,311',-85,91,124
'2023-08-26 12:33:07,405',-100,72,126
'2023-08-26 12:33:07,405',-85,91,124
'2023-08-26 12:33:07,499',-100,72,126
'2023-08-26 12:33:07,499',-85,91,124
'2023-08-26 12:33:07,593',-100,72,126
'2023-08-26 12:33:07,593',-85,91,124
'2023-08-26 12:33:07,686',-85,91,124
'2023-08-26 12:33:07,687',-100,72,126
'2023-08-26 12:33:07,780',-85,91,124
'2023-08-26 12:33:07,781',-100,72,126
'2023-08-26 12:33:07,873',-100,72,126
'2023-08-26 12:33:07,874',-85,91,124
'2023-08-26 12:33:07,967',-100,72,126
'2023-08-26 12:33:07,968',-85,91,124
'2023-08-26 12:33:08,061',-100,72,126
'2023-08-26 12:33:08,062',-85,91,124
'2023-08-26 12:33:08,155',-85,91,124
'2023-08-26 12:33:08,156',-100,72,126
'2023-08-26 12:33:08,249',-85,91,124
'2023-08-26 12:33:08,249',-100,72,126
'2023-08-26 12:33:08,343',-85,91,124
'2023-08-26 12:33:08,437',-85,91,124
'2023-08-26 12:33:08,437',-100,74,126
'2023-08-26 12:33:08,531',-84,91,124
'2023-08-26 12:33:08,624',-85,91,124
'2023-08-26 12:33:08,624',-100,74,126
'2023-08-26 12:33:08,718',-85,91,124
'2023-08-26 12:33:08,718',-100,74,126
'2023-08-26 12:33:08,812',-85,91,124
'2023-08-26 12:33:08,812',-100,74,126
'2023-08-26 12:33:08,906',-85,91,124
'2023-08-26 12:33:08,998',-85,91,124
'2023-08-26 12:33:08,999',-100,74,126
'2023-08-26 12:33:09,092',-101,74,126
'2023-08-26 12:33:09,092',-85,91,124
'2023-08-26 12:33:09,186',-100,74,126
'2023-08-26 12:33:09,186',-85,91,124
'2023-08-26 12:33:09,280',-100,74,126
'2023-08-26 12:33:09,280',-85,91,124
'2023-08-26 12:33:09,374',-85,91,124
'2023-08-26 12:33:09,374',-100,74,126
'2023-08-26 12:33:09,468',-100,74,126
'2023-08-26 12:33:09,468',-85,91,124
'2023-08-26 12:33:09,561',-85,91,124
'2023-08-26 12:33:09,655',-100,74,126
'2023-08-26 12:33:09,655',-85,91,124
'2023-08-26 12:33:09,749',-85,91,124
'2023-08-26 12:33:09,843',-85,91,124
'2023-08-26 12:33:09,936',-100,76,126
'2023-08-26 12:33:09,937',-85,91,124
'2023-08-26 12:33:10,030',-85,91,124
'2023-08-26 12:33:10,030',-101,76,126
'2023-08-26 12:33:10,124',-85,91,124
'2023-08-26 12:33:10,218',-85,91,124
'2023-08-26 12:33:10,218',-100,76,126
'2023-08-26 12:33:10,312',-85,91,124
'2023-08-26 12:33:10,312',-100,76,126
'2023-08-26 12:33:10,405',-85,91,124
'2023-08-26 12:33:10,405',-100,76,126
'2023-08-26 12:33:10,499',-85,91,124
'2023-08-26 12:33:10,499',-100,76,126
'2023-08-26 12:33:10,593',-85,91,124
'2023-08-26 12:33:10,593',-100,76,126
'2023-08-26 12:33:10,687',-100,76,126
'2023-08-26 12:33:10,687',-85,91,124
'2023-08-26 12:33:10,780',-85,91,124
'2023-08-26 12:33:10,781',-100,76,126
'2023-08-26 12:33:10,874',-85,91,124
'2023-08-26 12:33:10,874',-100,76,126
'2023-08-26 12:33:10,968',-85,91,124
'2023-08-26 12:33:10,968',-100,76,126
'2023-08-26 12:33:11,062',-85,91,124
'2023-08-26 12:33:11,062',-100,76,126
'2023-08-26 12:33:11,156',-85,91,124
'2023-08-26 12:33:11,156',-100,76,126
'2023-08-26 12:33:11,248',-85,91,124
'2023-08-26 12:33:11,249',-100,76,126
'2023-08-26 12:33:11,343',-85,91,124
'2023-08-26 12:33:11,343',-100,76,126
'2023-08-26 12:33:11,437',-85,91,124
'2023-08-26 12:33:11,437',-100,76,126
'2023-08-26 12:33:11,530',-85,91,124
'2023-08-26 12:33:11,531',-101,76,126
'2023-08-26 12:33:11,624',-85,91,124
'2023-08-26 12:33:11,718',-85,91,124
'2023-08-26 12:33:11,718',-101,76,126
'2023-08-26 12:33:11,811',-100,76,126
'2023-08-26 12:33:11,811',-85,91,124
'2023-08-26 12:33:11,905',-100,76,126
'2023-08-26 12:33:11,905',-85,91,124
'2023-08-26 12:33:11,999',-85,91,124
'2023-08-26 12:33:12,093',-100,69,126
'2023-08-26 12:33:12,093',-85,91,124
'2023-08-26 12:33:12,186',-85,91,124
'2023-08-26 12:33:12,280',-85,91,124
'2023-08-26 12:33:12,281',-101,67,126
'2023-08-26 12:33:12,374',-85,91,124
'2023-08-26 12:33:12,375',-100,67,126
'2023-08-26 12:33:12,468',-100,67,126
'2023-08-26 12:33:12,468',-85,91,124
'2023-08-26 12:33:12,562',-85,91,124
'2023-08-26 12:33:12,655',-85,91,124
'2023-08-26 12:33:12,655',-100,67,126
'2023-08-26 12:33:12,749',-85,91,124
'2023-08-26 12:33:12,749',-100,67,126
'2023-08-26 12:33:12,843',-85,91,124
'2023-08-26 12:33:12,937',-85,91,124
'2023-08-26 12:33:13,031',-100,82,126
'2023-08-26 12:33:13,031',-85,91,124
'2023-08-26 12:33:13,124',-85,91,124
'2023-08-26 12:33:13,218',-85,91,124
'2023-08-26 12:33:13,219',-100,82,126
'2023-08-26 12:33:13,311',-100,82,126
'2023-08-26 12:33:13,312',-85,91,124
'2023-08-26 12:33:13,406',-85,91,124
'2023-08-26 12:33:13,499',-85,91,124
'2023-08-26 12:33:13,499',-100,76,126
'2023-08-26 12:33:13,593',-85,91,124
'2023-08-26 12:33:13,593',-101,76,126
'2023-08-26 12:33:13,687',-85,91,124
'2023-08-26 12:33:13,687',-100,76,126
'2023-08-26 12:33:13,781',-85,91,124
'2023-08-26 12:33:13,874',-85,91,124
'2023-08-26 12:33:13,875',-100,76,126
'2023-08-26 12:33:13,968',-100,76,126
'2023-08-26 12:33:13,968',-85,91,124
'2023-08-26 12:33:14,061',-100,76,126
'2023-08-26 12:33:14,062',-85,91,124
